question: @placeholder was a major influence on portable media, which paved the way for gamers to be able to engage in their favorite past time via handheld devices and film fans to be able to stream movies almost anywhere. context: (CNN) -- During a 1996 interview with television talk show host Charlie Rose, Apple co-founder Steve Jobs took exception to Rose's characterization of him as "a guy who founds high-tech companies and tries to make another billion." "Yeah, well, I don't think of myself that way," Jobs said. "The things that I have done in my life, I think the things we do now at Pixar [the animation company he bought in 1986], these are team sports. They are not something one person does." If pop culture were a team sport, Jobs would have certainly played quarterback. From the invention of iTunes, which completely changed the business of music, to offering the world its first completely full-length computer-generated animated film with Pixar's "Toy Story" in 1995, Jobs left his indelible fingerprints on the entertainment industry. @highlight Steve Jobs pioneered inventions that changed the way the world consumed media @highlight Pixar made the first fully computer-generated animated film @highlight Billboard editor says Jobs brillance made buying music easy and fun	Jobs
question: Manchester City are without midfielder @placeholder (groin) and striker Stevan Jovetic (hamstring) will miss Saturday's Barclays Premier League trip to Arsenal. context: Ahead of this weekend's Premier League action, Sportsmail will be providing you with all you need to know about every fixture, with team news, provisional squads, betting odds and Opta stats... Here is all the information you need for Arsenal's home clash with Manchester City... You can like our Arsenal Facebook page here Arsenal vs Manchester City (Emirates Stadium) Kick-off: Saturday 12.45pm - BT Sport 1 Odds (subject to change): Arsenal 7/4 Draw 12/5 Manchester City 6/4 Referee: Mark Clattenburg Managers: Arsene Wenger (Arsenal), Manuel Pellegrini (Manchester City) Head-to-head league record: Arsenal wins 85, draws 41, Manchester City wins 46 @highlight Danny Welbeck could make his Arsenal debut following £16million arrival from Manchester United on transfer deadline day @highlight Aaron Ramsey to be assessed while Mikel Arteta back in full training @highlight David Ospina and Kieran Gibbs are also on the mend for Gunners @highlight Mesut Ozil likely to be fit after missing out for Germany @highlight Stevan Jovetic will miss out for Manchester City with hamstring injury @highlight Fernando will also miss out but Vincent Kompany likely to start @highlight Eliaquim Mangala and Frank Lampard could make debuts	Fernando
question: Amazon has not yet confirmed when the scheme will be launched outside of the @placeholder, or if it will be available to non-Kindle users. context: Amazon has launched its own currency called Amazon Coins. It's currently only available in the States for Kindle Fire owners, but the Coins can be used to pay for games, apps and in-app purchases from the Amazon Appstore. One Amazon Coin is worth one US penny, and Kindle Fire owners are getting 500 Coins ($5) for free as part of the launch. Amazon has launched its own virtual currency called Coins in the US. It is  only available for Kindle Fire users, for the time being, but can be used to buy games, apps and in-app purchases from the Kindle Appstore, as well as buy items from Amazon's retail store @highlight One Amazon Coin is worth one US penny @highlight Coins can be bought in batches of 1000 and Kindle Users have been given 500 Coins for free @highlight Plans to launch Coins in the UK and for non-Kindle users have not yet been announced	US
question: Bedroom: The building in @placeholder is now divided into flats in private ownership and is not open to the public context: By Mark Duell If you fancy living like a king, this could be your chance - because an estate agents is offering wannabe royals the chance to rent a castle. The stunning seven-bedroom property, on the site where Henry II, Henry III and Catherine of Aragon stayed, is available for £7,500 per calendar month. The home was built in the 19th century in the grounds of the former Devizes Castle in Wiltshire, near Bath and Chippenham. Impressive: The stunning seven-bedroom property - on the site where Henry II, Henry III and Catherine of Aragon all stayed - is available for £7,500 per calendar month @highlight Seven-bedroom home was built in 19th century in grounds of former Devizes Castle @highlight Henry II, Henry III and Catherine of Aragon all stayed at castle in Wiltshire near Bath @highlight Stunning property includes drawing room, library, dining room and picture gallery @highlight Many original features including stone archways, feature fireplaces and oak floors	Wiltshire
question: The 2020 mission plans on building on the accomplishments of @placeholder and other Mars missions. context: By Sarah Griffiths PUBLISHED: 12:30 EST, 10 July 2013 | UPDATED: 12:37 EST, 10 July 2013 Nasa's next Mars rover has been given a mission to find signs of past life and to collect and store rock from the the red planet that will one day be sent back to Earth. It will demonstrate technology for a human exploration of the planet and look for signs of life. The space agency has revealed what the rover, known as Mars 2020, will look like. Scroll down for video... Nasa's next Mars rover (plans pictured) has been given a mission to find signs of past life and to collect and store rock from the the red planet that will one day be sent back to Earth. Mars 2020 will also demonstrate technology for a human exploration of the planet @highlight Mars 2020 will collect up to 31 rock and soil samples from the red planet and will look for signs of extraterrestrial life @highlight The new rover will use the same landing system as Curiosity and share its frame, which has saved Nasa $1 billion @highlight The mission will bring the sapec agency a step closer to meeting President Obama's challenge to send humans to Mars in the next decade	Curiosity
question: It is thought that rows with people-smugglers who charge up to £1,000 cash for passage to @placeholder have also contributed to the trouble. context: Their faces covered, a gang of Ethiopian youths marches towards a rival camp in Calais brandishing sticks and rocks. As they come into sight, a group of Eritreans arm themselves and rush out to defend their territory. But French riot police are on the scene within minutes. After firing tear gas from behind their shields they manage to drive the groups apart. Yesterday’s clash was over almost as soon as it started – but it will happen again today. And tomorrow. Scroll down for video Anger: Police step in when immigrants in Calais cause a disturbance, using canisters of tear gas on the camps while the immigrants retaliate with thrown stones and sticks over the fence @highlight French police pictured breaking up fights between rival groups @highlight Officers are stretched to breaking point by constant violence @highlight The gangs fight over the best routes to the ferry port to the UK	UK
question: Yesterday, one Ethiopian man, who asked not to be named, said that @placeholder people smugglers were charging money for access to coveted areas for sneaking aboard lorries. context: Their faces covered, a gang of Ethiopian youths marches towards a rival camp in Calais brandishing sticks and rocks. As they come into sight, a group of Eritreans arm themselves and rush out to defend their territory. But French riot police are on the scene within minutes. After firing tear gas from behind their shields they manage to drive the groups apart. Yesterday’s clash was over almost as soon as it started – but it will happen again today. And tomorrow. Scroll down for video Anger: Police step in when immigrants in Calais cause a disturbance, using canisters of tear gas on the camps while the immigrants retaliate with thrown stones and sticks over the fence @highlight French police pictured breaking up fights between rival groups @highlight Officers are stretched to breaking point by constant violence @highlight The gangs fight over the best routes to the ferry port to the UK	Eritreans
question: Just hours after the clash a 16-year-old Ethiopian girl was knocked over and killed on a busy Calais road yesterday as she tried to board a lorry to @placeholder. context: Their faces covered, a gang of Ethiopian youths marches towards a rival camp in Calais brandishing sticks and rocks. As they come into sight, a group of Eritreans arm themselves and rush out to defend their territory. But French riot police are on the scene within minutes. After firing tear gas from behind their shields they manage to drive the groups apart. Yesterday’s clash was over almost as soon as it started – but it will happen again today. And tomorrow. Scroll down for video Anger: Police step in when immigrants in Calais cause a disturbance, using canisters of tear gas on the camps while the immigrants retaliate with thrown stones and sticks over the fence @highlight French police pictured breaking up fights between rival groups @highlight Officers are stretched to breaking point by constant violence @highlight The gangs fight over the best routes to the ferry port to the UK	UK
question: @placeholder emphasized Wednesday that "NATO needs to focus on the safe havens of terrorists," adding that killing innocent civilians will create "huge problems." context: Kabul, Afghanistan (CNN) -- The commander of U.S. and NATO-led forces in Afghanistan apologized Wednesday after an investigation concluded that coalition troops accidentally killed nine civilians -- including some children -- in a strike Tuesday. Gen. David Petraeus, commander of the NATO-led International Security Assistance Force (ISAF), said he would personally apologize to Afghan President Hamid Karzai after Karzai returns from a trip to London this week. "We are deeply sorry for this tragedy and apologize to the members of the Afghan government, the people of Afghanistan, and, most importantly, the surviving family members of those killed by our actions," Petraeus said in a statement Wednesday. @highlight NEW:  Karzai condemns the incident @highlight Helicopters attacked after insurgents fired rockets at coalition troops @highlight 9 civilians were killed, including some children @highlight Gen. David Petraeus apologizes	Hamid Karzai
question: @placeholder reminds us of climate change and other forgotten campaign issues context: Washington (CNN) -- When Chris Christie praises President Barack Obama as "outstanding" and "incredibly supportive," you know something extraordinary has occurred. Obama updated on Sandy; praised by Christie In this case, it was once-in-a-lifetime Superstorm Sandy, which caused the outspoken Republican governor of New Jersey to declare a state of emergency and seek federal help for widespread devastation. Interviewed Tuesday on NBC, Christie described Obama's response as "outstanding," and he told CNN that the president had been "incredibly supportive and helpful to our state." "This is much more important than any election," Christie told CNN's "Piers Morgan Tonight." Obama has "been outstanding to deal with on this and I look forward to seeing him tomorrow so he can see for himself what this hurricane has done to my state," Christie said Tuesday night. @highlight Mitt Romney surrogate Chris Christie praises President Barack Obama's response to Sandy @highlight The superstorm focuses attention on the role of government in disaster relief @highlight Romney advocates a state-led approach, but his campaign promises enough funding @highlight Obama emphasizes federal, state and local cooperation	Sandy
question: Romney has made political dysfunction in @placeholder a target of his campaign, blaming Obama for what he calls failed leadership in being unable to forge a deficit reduction deal with Republicans. context: Washington (CNN) -- When Chris Christie praises President Barack Obama as "outstanding" and "incredibly supportive," you know something extraordinary has occurred. Obama updated on Sandy; praised by Christie In this case, it was once-in-a-lifetime Superstorm Sandy, which caused the outspoken Republican governor of New Jersey to declare a state of emergency and seek federal help for widespread devastation. Interviewed Tuesday on NBC, Christie described Obama's response as "outstanding," and he told CNN that the president had been "incredibly supportive and helpful to our state." "This is much more important than any election," Christie told CNN's "Piers Morgan Tonight." Obama has "been outstanding to deal with on this and I look forward to seeing him tomorrow so he can see for himself what this hurricane has done to my state," Christie said Tuesday night. @highlight Mitt Romney surrogate Chris Christie praises President Barack Obama's response to Sandy @highlight The superstorm focuses attention on the role of government in disaster relief @highlight Romney advocates a state-led approach, but his campaign promises enough funding @highlight Obama emphasizes federal, state and local cooperation	Washington
question: Romney has made political dysfunction in Washington a target of his campaign, blaming Obama for what he calls failed leadership in being unable to forge a deficit reduction deal with @placeholder. context: Washington (CNN) -- When Chris Christie praises President Barack Obama as "outstanding" and "incredibly supportive," you know something extraordinary has occurred. Obama updated on Sandy; praised by Christie In this case, it was once-in-a-lifetime Superstorm Sandy, which caused the outspoken Republican governor of New Jersey to declare a state of emergency and seek federal help for widespread devastation. Interviewed Tuesday on NBC, Christie described Obama's response as "outstanding," and he told CNN that the president had been "incredibly supportive and helpful to our state." "This is much more important than any election," Christie told CNN's "Piers Morgan Tonight." Obama has "been outstanding to deal with on this and I look forward to seeing him tomorrow so he can see for himself what this hurricane has done to my state," Christie said Tuesday night. @highlight Mitt Romney surrogate Chris Christie praises President Barack Obama's response to Sandy @highlight The superstorm focuses attention on the role of government in disaster relief @highlight Romney advocates a state-led approach, but his campaign promises enough funding @highlight Obama emphasizes federal, state and local cooperation	Republican
question: In 2012, authorities searched a home he had previously shared with his father, @placeholder, and allegedly found that the elder Powell had child pornography in his possession. context: Back to jail: Steven Powell, seen in an old mug shot, is serving 40 days in jail for failing to get treatment Steven Powell, the father-in-law of missing mother Susan Powell, has been sent back to jail for refusing to get sexual deviancy treatment as he awaits child porn charges, it has emerged. A Washington state judge ruled that the 64-year-old, who is from Tacoma, must go back to jail for at least 40 days, RadarOnline reported. Saturday will mark five years since his daughter-in-law Susan vanished in Utah, which means she will be declared legally dead. Her husband, Josh Powell, was long considered a person of interest in her disappearance but was never charged in the case. @highlight The father-in-law of missing Utah mother Susan Powell has headed back to jail for 40 days after failing to get treatment @highlight He served two years in prison after he took sexually explicit photos of two young neighbors and he is now facing child porn charges @highlight Saturday marks five years since Susan vanished - which means that she will be declared legally dead under Utah law @highlight Her husband, Steven Powell's son Josh, was long a person of interest in the case but never charged; he killed himself and their two sons in a 2012 fire	Steven Powell
question: Josh, 36, is suspected to have killed his wife, although family members have voiced their belief that @placeholder was complicit in her presumed death. context: Back to jail: Steven Powell, seen in an old mug shot, is serving 40 days in jail for failing to get treatment Steven Powell, the father-in-law of missing mother Susan Powell, has been sent back to jail for refusing to get sexual deviancy treatment as he awaits child porn charges, it has emerged. A Washington state judge ruled that the 64-year-old, who is from Tacoma, must go back to jail for at least 40 days, RadarOnline reported. Saturday will mark five years since his daughter-in-law Susan vanished in Utah, which means she will be declared legally dead. Her husband, Josh Powell, was long considered a person of interest in her disappearance but was never charged in the case. @highlight The father-in-law of missing Utah mother Susan Powell has headed back to jail for 40 days after failing to get treatment @highlight He served two years in prison after he took sexually explicit photos of two young neighbors and he is now facing child porn charges @highlight Saturday marks five years since Susan vanished - which means that she will be declared legally dead under Utah law @highlight Her husband, Steven Powell's son Josh, was long a person of interest in the case but never charged; he killed himself and their two sons in a 2012 fire	Steven Powell
question: @placeholder is now campaigning for awareness, calling for a boycott of sponsors of the AFL and deliberately spreading information about HD options. context: Mr Rowe has been advocating for the AFL to be broadcast in HD for two years An avid AFL fan has accused the Seven Network of 'backflipping' on a promise to broadcast the 2014 grand final on it's high definition channel. Josh Rowe, a passionate AFL follower, has been advocating for the broadcast of AFL in HD for over two years, with his webite 'AFL in HD Please' having nearly 80,000 followers on Twitter. Rowe went public with emails on Tuesday which detail communication between himself and Seven Melbourne managing director Lewis Martin, which indicate that the network made a commitment to show the AFL grand final on their HD broadcast channel, 7Mate. @highlight Was promised by Seven Melbourne that the AFL grand final would be broadcast in high definition @highlight Managing director Lewis Martin asked him to keep the commitment confidential @highlight Seven Network did a 'gold medal winning back flip' on promise @highlight Claims Martin did this to sabotage campaign for the AFL in HD @highlight Claims Seven is choosing monetary gains over the desires of fans	Josh Rowe
