premise: You have access to the facts.  [SEP] hypothesis: The facts are accessible to you.	entailment
premise: Build environment Engineering Manufacturing Production (all rate tooling) (1st set of production tooling) [SEP] hypothesis: It is the first set of production tooling for manufacturing.	entailment
premise: As long you have your own household in order, fretting about your neighbor's spending habits is a lot like fretting about the color of his living-room rug. [SEP] hypothesis: You should worry about the color of your neighbor's rug. 	contradiction
premise: yeah so um also of course they they can they join the they can always join the military service they are considered citizens i believe [SEP] hypothesis: They can't join the military service	contradiction
premise: She smiled back. [SEP] hypothesis: She was so happy she couldn't stop smiling.	neutral
premise: According to the Office of the Actuary at the Health Care Financing Administration, the estimated net present value of future additional resources needed to fund HI benefits alone over the 75 years is $4. [SEP] hypothesis: The net present value of future additional resources for funding HI benefits was $4.	entailment
premise: Thus, with respect to the litigation services Congress has funded, there is no alternative channel for expression of the advocacy Congress seeks to restrict. [SEP] hypothesis: This is the only channel of expression of the advocacy that Congress seeks to restrict.	entailment
premise: How do we fix this?' [SEP] hypothesis: Can we fix this?	entailment
premise: but that takes too much planning [SEP] hypothesis: It doesn't take much planning.	contradiction
premise: I did not mention Monica in my lecture, but the first question I was asked was how President Clinton could do his job with all the distractions caused by the Monica Lewinsky affair. [SEP] hypothesis: They wanted to get through the lecture without any problems.	neutral
premise: Analyzing Postal Service accounts for depreciation, fuel, and maintenance for city delivery carriers, we have estimated the average city delivery vehicle cost per route. [SEP] hypothesis: Driving cost estimates can be averaged will sufficient data.	neutral
premise: Because it plays on my childhood imagination. [SEP] hypothesis: The art plays on my young imagination.	neutral
premise: it's slow it's uh there are many better machines on the market right now for [SEP] hypothesis: This is the fastest machine, you won't find a better machine.	contradiction
premise: At the heart of the sanctuary, a small granite shrine once held the sacred barque of Horus himself. [SEP] hypothesis: Horus is a god.	neutral
premise: Consider the United States Postal Service. [SEP] hypothesis: Forget the United States Postal Service.	contradiction
premise: In full costume. [SEP] hypothesis: He is wearing a mascot costume.	neutral
premise: Although your journey is going to be difficult and at times you will doubt yourselves, the benefits to clients are well worth it and the satisfaction of hearing even the most recalcitrant of adversaries say that the new system is better than the one that went before is deeply rewarding. [SEP] hypothesis: The new system appears far more complex, but ultimately easier and more thorough.	neutral
premise: Take a remarkable statistic that Shesol cites but lets pass relatively unexamined. [SEP] hypothesis: They had data that was very relevant but under used.	entailment
premise: It might have seemed like manna from heaven - up to thousands of dollars dropping, often unexpectedly, into the hands of a half-million Kentucky and Indiana residents this month. [SEP] hypothesis: A recent law proposed by congress has resulted in the seizure of thousands of dollars from Kentucky residents.	contradiction
premise: Get individuals to invest their time and the funding will follow. [SEP] hypothesis: If individuals will invest their time, funding will come along, too.	entailment
premise: i often think gee i wish i had a video camera because i could sure use ten thousand dollars so but i like things like Evening Shade with Burt Reynolds i really enjoy that and uh [SEP] hypothesis: Video cameras that I need are very expensive.	neutral
premise: The man on the ground thinks for a moment and yells back, You must work in management. [SEP] hypothesis: There was no one on the ground, man or woman.	contradiction
premise: If, however, the evaluation question requires GAO to report on how satisfactory progress is or the reasons for problems in implementation, the more staff who can be on site over time, with the ricHe'st or thickest base for examining the situation as the many people involved see it, the sounder our causal conclusions and subsequent recommendations will be. [SEP] hypothesis: If the GAO has to report on the progress, the recommendations will be much poorer quality.	contradiction
premise: The economy could be still better. [SEP] hypothesis: The economy has never been better.	contradiction
premise: Hills and mountains are especially sanctified in the cult of Jainism. [SEP] hypothesis: The cult of Jainism hates nature.	contradiction
premise: The famous tenements (or lands ) began to be built. [SEP] hypothesis: The land remained deserted.	contradiction
premise: In the midst of this amazing amalgam of cultures is a passion for continuity. [SEP] hypothesis: A passion for continuity is not the most important of these cultures.	neutral
premise: Putting aside stage as a horse-drawn conveyance, a popular delicatessen, a part of a rocket, and an opportunity to mock Gail Sheehy (who seems to get a free ride from News Quiz participants), this question all but demanded the invention of a violent theatrical event, and that's not easy. [SEP] hypothesis:  Gail Sheehy is a popular target for mocking on other shows.	neutral
premise: Entreaties to the apartment's owner have gone nowhere. [SEP] hypothesis: The apartment's owner is very responsive.	contradiction
premise: Mrs. Cavendish is in her mother-in-law's room.  [SEP] hypothesis: Mrs. Cavendish has left the building.	contradiction
premise: But I thought you'd sworn off coffee. [SEP] hypothesis: I thought that you vowed to drink more coffee.	contradiction
premise: We stink all the time. [SEP] hypothesis: We always stink.	entailment
premise: In an increasingly interdependent world, many pressing problems that affect Americans can be addressed only through cooperation with other countries. [SEP] hypothesis: We should be independent and stay away from talking and working with other nations. 	contradiction
premise: Ca'daan continued. [SEP] hypothesis: Ca'daan refused to stop.	neutral
premise: The rule requires broadcasters to maintain a file for public inspection containing a Children's Television Programming Report and to identify programs specifically designed to educate and inform children at the beginning of those programs and to furnish such information to the publishers of program guides. [SEP] hypothesis: The rule makes broadcasters keep a file about children's television programming.	entailment
premise: well because how how hot i mean like like in the coldest that it gets in winter down there how much is it [SEP] hypothesis: It's hot all the time where I live, including winter.	neutral
